E_vent_J,E_mus_J,E_tot_J,E1_tot_J,E2_tot_J,MP_vent_Jmin,MP_mus_Jmin,MP_tot_Jmin,REF1,REF2,EII,ECF,HBR,VT1_L,VT2_L,VT_total_L,Flow1_peak_Ls,Flow2_peak_Ls,Flow_total_peak_Ls,Pdist_peak_cmH2O,C1_L_cmH2O,R1_cmH2O_s_L,C2_L_cmH2O,R2_cmH2O_s_L,PEEP_cmH2O,PS_cmH2O,RR_bpm,Ti_s,Energy_balance_error_J,Partition_balance_error,phenotype,Pmus_peak_cmH2O,Tmus_s,Pmus_onset_s
1.4173320542097587,0.23009609273321052,1.647428146942969,0.5491427156476564,1.0982854312953128,25.511976975775656,4.141729669197789,29.653706644973443,0.33333333333333337,0.6666666666666667,0.33333333333333337,0.13966988069263334,1.162344520502291,0.4824019839636855,0.964803967927371,1.4472059518910565,1.25,2.5,3.75,13.0,0.04,8.0,0.08,4.0,5.0,10.0,18.0,1.0,2.220446049250313e-16,0.0,mixed,3.0,1.4,0.0
1.2262596428332924,0.556282504133739,1.7825421469670317,0.5941807156556771,1.1883614313113542,22.072673570999264,10.013085074407302,32.08575864540657,0.33333333333333326,0.6666666666666665,0.33333333333333326,0.312072567305208,1.4536416960183405,0.41740999131823125,0.8348199826364625,1.2522299739546938,1.2502617955599653,2.5005235911199306,3.7507853866798957,16.0,0.04,8.0,0.08,4.0,5.0,10.0,18.0,1.0,4.440892098500626e-16,2.220446049250313e-16,mixed,6.0,0.6,0.0
1.4930502845048332,0.5900858970226635,2.0831361815274967,0.6943787271758322,1.3887574543516643,26.874905121086996,10.621546146407942,37.49645126749494,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.2832680370372966,1.3952217170089247,0.5079528373478125,1.015905674695625,1.5238585120434376,1.25,2.5,3.75,16.0,0.04,8.0,0.08,4.0,5.0,10.0,18.0,1.0,0.0,0.0,mixed,6.0,1.0,0.0
1.7112380229165813,0.5934410335520897,2.3046790564686708,0.7682263521562237,1.5364527043124474,30.802284412498466,10.681938603937613,41.484223016436076,0.33333333333333337,0.6666666666666667,0.33333333333333337,0.2574940019897546,1.3467904672551905,0.5822929578941666,1.1645859157883331,1.7468788736824998,1.25,2.5,3.75,16.0,0.04,8.0,0.08,4.0,5.0,10.0,18.0,1.0,0.0,0.0,mixed,6.0,1.4,0.0
1.2776764214984702,0.9831786214531802,2.2608550429516505,0.7536183476505504,1.5072366953011007,22.99817558697246,17.697215186157244,40.69539077312971,0.3333333333333334,0.6666666666666669,0.3333333333333334,0.43487026048764066,1.7695051774533805,0.43485948196074475,0.8697189639214895,1.3045784458822343,1.410596810041267,2.821193620082534,4.231790430123801,19.0,0.04,8.0,0.08,4.0,5.0,10.0,18.0,1.0,0.0,2.220446049250313e-16,mixed,9.0,0.6,0.0
1.6778623840057851,1.0517714198792854,2.7296338038850703,0.9098779346283568,1.8197558692567135,30.20152291210413,18.931885557827137,49.13340846993127,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3853159417876148,1.6268520171292302,0.5706737510051159,1.1413475020102317,1.7120212530153476,1.25,2.5,3.75,19.0,0.04,8.0,0.08,4.0,5.0,10.0,18.0,1.0,0.0,0.0,mixed,9.0,1.0,0.0
2.005143991623402,1.0900348224566365,3.095178814080039,1.0317262713600128,2.0634525427200257,36.092591849221236,19.62062680421946,55.713218653440705,0.33333333333333326,0.6666666666666665,0.33333333333333326,0.352171841412859,1.5436192248588216,0.6821839318246465,1.364367863649293,2.0465517954739396,1.25,2.5,3.75,19.0,0.04,8.0,0.08,4.0,5.0,10.0,18.0,1.0,4.440892098500626e-16,2.220446049250313e-16,mixed,9.0,1.4,0.0
1.3290932001636424,1.509244648941001,2.8383378491046436,0.9461126163682145,1.892225232736429,23.923677602945563,27.166403680938018,51.090081283883585,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.5317353779491379,2.135544632050768,0.45230897260325864,0.9046179452065173,1.3569269178097758,1.6224110419625069,3.2448220839250137,4.8672331258875206,22.0,0.04,8.0,0.08,4.0,5.0,10.0,18.0,1.0,0.0,0.0,mixed,12.0,0.6,0.0
1.862674483506732,1.6245519922994287,3.487226475806161,1.1624088252687201,2.3248176505374403,33.528140703121174,29.241935861389717,62.770076564510894,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.465857896976385,1.8721609742787662,0.6333946646624204,1.266789329324841,1.9001839939872613,1.3238091208131602,2.6476182416263203,3.9714273624394805,22.0,0.04,8.0,0.08,4.0,5.0,10.0,18.0,1.0,4.440892098500626e-16,0.0,mixed,12.0,1.0,0.0
2.299049960330225,1.7198774594468533,4.018927419777078,1.3396424732590262,2.6792849465180524,41.38289928594405,30.957794270043358,72.3406935559874,0.3333333333333334,0.6666666666666669,0.3333333333333334,0.42794439406478546,1.7480818116713817,0.7820749057551271,1.5641498115102541,2.346224717265381,1.25,2.5,3.75,22.0,0.04,8.0,0.08,4.0,5.0,10.0,18.0,1.0,8.881784197001252e-16,2.220446049250313e-16,mixed,12.0,1.4,0.0
2.527708692381618,0.0,2.527708692381618,0.842569564127206,1.685139128254412,45.498756462869125,0.0,45.498756462869125,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,1.0,0.5737665150498065,1.147533030099613,1.7212995451494195,1.875,3.75,5.625,15.0,0.04,8.0,0.08,4.0,5.0,15.0,18.0,1.0,0.0,0.0,mixed,0.0,0.6,0.0
2.527708692381618,0.0,2.527708692381618,0.842569564127206,1.685139128254412,45.498756462869125,0.0,45.498756462869125,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,1.0,0.5737665150498065,1.147533030099613,1.7212995451494195,1.875,3.75,5.625,15.0,0.04,8.0,0.08,4.0,5.0,15.0,18.0,1.0,0.0,0.0,mixed,0.0,1.0,0.0
2.527708692381618,0.0,2.527708692381618,0.842569564127206,1.685139128254412,45.498756462869125,0.0,45.498756462869125,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,1.0,0.5737665150498065,1.147533030099613,1.7212995451494195,1.875,3.75,5.625,15.0,0.04,8.0,0.08,4.0,5.0,15.0,18.0,1.0,0.0,0.0,mixed,0.0,1.4,0.0
2.6048338603793773,0.3180419679319235,2.922875828311301,0.9742919427704335,1.948583885540867,46.88700948682879,5.724755422774623,52.61176490960342,0.33333333333333326,0.6666666666666665,0.33333333333333326,0.1088113168720113,1.1220968341856565,0.5912160056923201,1.1824320113846403,1.7736480170769604,1.875,3.75,5.625,18.0,0.04,8.0,0.08,4.0,5.0,15.0,18.0,1.0,4.440892098500626e-16,2.220446049250313e-16,mixed,3.0,0.6,0.0
2.8049268416330304,0.331469373203473,3.1363962148365037,1.0454654049455012,2.0909308098910024,50.48868314939455,5.966448717662513,56.45513186705706,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.10568478932460135,1.11817398168235,0.6364874287071113,1.2729748574142226,1.9094622861213337,1.875,3.75,5.625,18.0,0.04,8.0,0.08,4.0,5.0,15.0,18.0,1.0,4.440892098500626e-16,0.0,mixed,3.0,1.0,0.0
2.9685676454418424,0.311831927078399,3.280399572520242,1.0934665241734138,2.1869330483468277,53.434217617953166,5.6129746874111826,59.047192305364355,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.09505912928735905,1.1050445751361635,0.6736574889802878,1.3473149779605755,2.0209724669408633,1.875,3.75,5.625,18.0,0.04,8.0,0.08,4.0,5.0,15.0,18.0,1.0,4.440892098500626e-16,0.0,mixed,3.0,1.4,0.0
2.681959028377147,0.7352538460322284,3.417212874409375,1.1390709581364582,2.2781419162729164,48.27526251078864,13.234569228580112,61.50983173936875,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.21516185062345827,1.274148053065945,0.6086654963348334,1.2173309926696667,1.8259964890045,1.875,3.75,5.625,21.0,0.04,8.0,0.08,4.0,5.0,15.0,18.0,1.0,4.440892098500626e-16,0.0,mixed,6.0,0.6,0.0
3.0821449908844594,0.7740337959704723,3.8561787868549313,1.2853929289516441,2.5707858579032883,55.47860983592027,13.9326083274685,69.41121816338877,0.3333333333333334,0.6666666666666669,0.3333333333333334,0.20072559877384938,1.2511347773254347,0.6992083423644144,1.3984166847288289,2.097625027093243,1.875,3.75,5.625,21.0,0.04,8.0,0.08,4.0,5.0,15.0,18.0,1.0,4.440892098500626e-16,2.220446049250313e-16,mixed,6.0,1.0,0.0
3.4094265985020753,0.7569127022424664,4.166339300744542,1.3887797669148474,2.777559533829695,61.36967877303736,13.624428640364396,74.99410741340175,0.33333333333333337,0.6666666666666667,0.33333333333333337,0.18167332221530855,1.2220058653191168,0.7735484629107683,1.5470969258215366,2.320645388732305,1.875,3.75,5.625,21.0,0.04,8.0,0.08,4.0,5.0,15.0,18.0,1.0,0.0,0.0,mixed,6.0,1.4,0.0
2.7590841963749084,1.2516356343009132,4.0107198306758205,1.3369066102252738,2.6738132204505476,49.66351553474835,22.529441417416436,72.19295695216476,0.3333333333333334,0.6666666666666669,0.3333333333333334,0.3120725673052082,1.45364169601834,0.6261149869773466,1.2522299739546932,1.8783449609320397,1.8753926933399478,3.7507853866798957,5.6261780800198435,24.0,0.04,8.0,0.08,4.0,5.0,15.0,18.0,1.0,8.881784197001252e-16,2.220446049250313e-16,mixed,9.0,0.6,0.0
3.3593631401358786,1.327693268300995,4.687056408436872,1.5623521361456245,3.124704272291249,60.46853652244582,23.89847882941791,84.3670153518637,0.3333333333333334,0.6666666666666669,0.3333333333333334,0.28326803703729675,1.3952217170089243,0.761929256021719,1.523858512043438,2.2857877680651573,1.875,3.75,5.625,24.0,0.04,8.0,0.08,4.0,5.0,15.0,18.0,1.0,1.7763568394002505e-15,2.220446049250313e-16,mixed,9.0,1.0,0.0
3.8502855515623096,1.3352423254922028,5.185527877054512,1.728509292351504,3.457018584703008,69.30513992812158,24.03436185885965,93.33950178698122,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.25749400198975464,1.3467904672551905,0.8734394368412487,1.7468788736824974,2.620318310523746,1.875,3.75,5.625,24.0,0.04,8.0,0.08,4.0,5.0,15.0,18.0,1.0,0.0,0.0,mixed,9.0,1.4,0.0
2.83620936437268,1.867187332737981,4.70339669711066,1.5677988990368872,3.1355977980737744,51.05176855870823,33.60937198928366,84.66114054799189,0.3333333333333334,0.6666666666666669,0.3333333333333334,0.39698699747886695,1.6583390338501933,0.64356447761986,1.28712895523972,1.93069343285958,2.0193441097496407,4.0386882194992815,6.058032329248922,27.0,0.04,8.0,0.08,4.0,5.0,15.0,18.0,1.0,0.0,2.220446049250313e-16,mixed,12.0,0.6,0.0
3.636581289387296,1.99244779019504,5.6290290795823354,1.8763430265274454,3.752686053054891,65.45846320897132,35.86406022351072,101.32252343248204,0.33333333333333337,0.6666666666666667,0.33333333333333337,0.3539594061473344,1.5478903485561117,0.8246501696790234,1.6493003393580468,2.47395050903707,1.875,3.75,5.625,27.0,0.04,8.0,0.08,4.0,5.0,15.0,18.0,1.0,8.881784197001252e-16,0.0,mixed,12.0,1.0,0.0
4.29114450462254,2.046820796827606,6.337965301450146,2.1126551004833822,4.2253102009667645,77.24060108320572,36.84277434289691,114.08337542610263,0.33333333333333337,0.6666666666666667,0.33333333333333337,0.32294604016833084,1.4769871521741378,0.9733304107717291,1.9466608215434582,2.919991232315187,1.875,3.75,5.625,27.0,0.04,8.0,0.08,4.0,5.0,15.0,18.0,1.0,0.0,0.0,mixed,12.0,1.4,0.0
0.3183919170279103,0.0,0.3183919170279103,0.09361884045857832,0.224773076569332,5.731054506502385,0.0,5.731054506502385,0.2940364860153522,0.7059635139846479,0.41192702796929564,0.0,1.0,0.1912555050166022,0.45908577180001126,0.6503412768166135,0.625,1.25,1.875,5.0,0.04,8.0,0.1,4.0,5.0,5.0,18.0,1.0,0.0,0.0,severe_mixed,0.0,0.6,0.0
0.3183919170279103,0.0,0.3183919170279103,0.09361884045857832,0.224773076569332,5.731054506502385,0.0,5.731054506502385,0.2940364860153522,0.7059635139846479,0.41192702796929564,0.0,1.0,0.1912555050166022,0.45908577180001126,0.6503412768166135,0.625,1.25,1.875,5.0,0.04,8.0,0.1,4.0,5.0,5.0,18.0,1.0,0.0,0.0,severe_mixed,0.0,1.0,0.0
0.3183919170279103,0.0,0.3183919170279103,0.09361884045857832,0.224773076569332,5.731054506502385,0.0,5.731054506502385,0.2940364860153522,0.7059635139846479,0.41192702796929564,0.0,1.0,0.1912555050166022,0.45908577180001126,0.6503412768166135,0.625,1.25,1.875,5.0,0.04,8.0,0.1,4.0,5.0,5.0,18.0,1.0,0.0,0.0,severe_mixed,0.0,1.4,0.0
0.35274109679474,0.15386566202811747,0.5066067588228574,0.14854517891391927,0.3580615799089381,6.34933974230532,2.769581916506114,9.118921658811434,0.2932159437806875,0.7067840562193124,0.4135681124386249,0.3037181390663579,1.4361999875439857,0.20870499565911563,0.511595959639743,0.7203009552988586,0.6251308977799827,1.305275397968897,1.9223337769554987,8.0,0.04,8.0,0.1,4.0,5.0,5.0,18.0,1.0,0.0,1.1102230246251565e-16,severe_mixed,3.0,0.6,0.0
0.426945880348223,0.17152336405358803,0.598469244401811,0.17359468179395804,0.424874562607853,7.685025846268014,3.0874205529645846,10.7724463992326,0.2900644994171278,0.7099355005828721,0.4198710011657444,0.2866034732077687,1.4017449797470611,0.25397641867390625,0.6174583323488805,0.8714347510227867,0.625,1.25,1.875,8.0,0.04,8.0,0.1,4.0,5.0,5.0,18.0,1.0,0.0,0.0,severe_mixed,3.0,1.0,0.0
0.4827075295835316,0.17447289356839946,0.6571804231519309,0.19205658803905593,0.46512383511287503,8.688735532503568,3.14051208423119,11.829247616734756,0.29224331899286526,0.7077566810071347,0.4155133620142696,0.2654870525990452,1.3614463891187494,0.2911464789470833,0.6942958304126285,0.9854423093597118,0.625,1.25,1.875,8.0,0.04,8.0,0.1,4.0,5.0,5.0,18.0,1.0,1.1102230246251565e-16,0.0,severe_mixed,3.0,1.4,0.0
0.38709027656156936,0.416002882663626,0.8030931592251955,0.23652815409205363,0.5665650051331418,6.967624978108248,7.488051887945268,14.455676866053519,0.29452144047678125,0.7054785595232186,0.41095711904643734,0.5180007797164844,2.0746921528457922,0.22615448630162932,0.5641061474794764,0.7902606337811058,0.8112055209812534,1.7574225908301135,2.5663308009612145,11.0,0.04,8.0,0.1,4.0,5.0,5.0,18.0,1.0,2.220446049250313e-16,2.220446049250313e-16,severe_mixed,6.0,0.6,0.0
0.5354998436685363,0.46985543365021687,1.0053552773187533,0.29060220631718003,0.7147530710015733,9.638997186033654,8.457397805703904,18.096394991737558,0.28905424069808017,0.7109457593019198,0.4218915186038397,0.46735263070713134,1.8774146980723452,0.3166973323312102,0.7758308928977492,1.0925282252289594,0.6619045604065801,1.4482501684695919,2.1050482958275905,11.0,0.04,8.0,0.1,4.0,5.0,5.0,18.0,1.0,2.220446049250313e-16,0.0,severe_mixed,6.0,1.0,0.0
0.6470231421391518,0.500376707365568,1.14739984950472,0.33491061831475655,0.8124892311899634,11.646416558504733,9.006780732580225,20.653197291084957,0.29188658030530695,0.7081134196946931,0.4162268393893861,0.4360961940003372,1.7733521025403365,0.39103745287756353,0.9295058890252476,1.3205433419028112,0.625,1.2715133656889732,1.875,11.0,0.04,8.0,0.1,4.0,5.0,5.0,18.0,1.0,0.0,0.0,severe_mixed,6.0,1.4,0.0
0.42143945632839913,0.7864116619065258,1.207851118234925,0.35756776599298234,0.8502833522419424,7.585910213911184,14.155409914317463,21.74132012822865,0.2960362917207119,0.7039637082792879,0.407927416558576,0.6510832751107077,2.86601337415766,0.24360397694414268,0.6166163353192085,0.8602203122633512,1.037545084512467,2.253308458581986,3.2885819139404866,14.0,0.04,8.0,0.1,4.0,5.0,5.0,18.0,1.0,0.0,2.220446049250313e-16,severe_mixed,9.0,0.6,0.0
0.6440538069888496,0.8949962087898865,1.539050015778736,0.444641414028244,1.094408601750492,11.592968525799293,16.109931758217957,27.702900284017247,0.2889064094536669,0.7110935905463331,0.42218718109266623,0.5815250963998282,2.3896295605708318,0.37941824598851426,0.9342034534466187,1.3136216994351329,0.8268621247242501,1.8372921897081078,2.660787145902733,14.0,0.04,8.0,0.1,4.0,5.0,5.0,18.0,1.0,2.220446049250313e-16,0.0,severe_mixed,9.0,1.0,0.0
0.8113387546947726,0.9777114413915067,1.7890501960862797,0.5221809312856796,1.2668692648006,14.604097584505906,17.59880594504712,32.20290352955303,0.2918760649801782,0.7081239350198216,0.4162478700396434,0.5464974898582191,2.205059459731249,0.4909284268080444,1.1647159476378657,1.65564437444591,0.697413612829034,1.5628850578117572,2.255260788568554,14.0,0.04,8.0,0.1,4.0,5.0,5.0,18.0,1.0,4.440892098500626e-16,2.220446049250313e-16,severe_mixed,9.0,1.4,0.0
0.4557886360952284,1.2650919997568169,1.7208806358520452,0.5116640146167047,1.2092166212353406,8.204195449714112,22.7716559956227,30.975851445336815,0.29732684763657,0.7026731523634301,0.40534630472686006,0.735142213469351,3.775611104732545,0.2610534675866558,0.6691265231589408,0.9301799907455967,1.2698086167805696,2.757491565165785,4.02480848732599,17.0,0.04,8.0,0.1,4.0,5.0,5.0,18.0,1.0,0.0,0.0,severe_mixed,12.0,0.6,0.0
0.7526077703091629,1.4469456894725967,2.1995534597817596,0.6357123049271486,1.5638411548546112,13.546939865564934,26.04502241050674,39.591962276071676,0.2890188015663071,0.710981198433693,0.4219623968673859,0.6578361089783028,2.922576070239359,0.4421391596458181,1.0925760139954872,1.5347151736413054,1.008183545117066,2.246072938548058,3.2508828164313877,17.0,0.04,8.0,0.1,4.0,5.0,5.0,18.0,1.0,0.0,0.0,severe_mixed,12.0,1.0,0.0
0.975654367250393,1.606477095646214,2.5821314628966068,0.7538675269518239,1.8282639359447828,17.561778610507073,28.916587721631853,46.47836633213892,0.291955517286538,0.708044482713462,0.4160889654269239,0.622151551433437,2.646563731553436,0.5908194007385252,1.399926006250485,1.9907454069890103,0.840441034972733,1.9009027711511075,2.7373112286863517,17.0,0.04,8.0,0.1,4.0,5.0,5.0,18.0,1.0,0.0,0.0,severe_mixed,12.0,1.4,0.0
1.2735676681116412,0.0,1.2735676681116412,0.3744753618343133,0.899092306277328,22.92421802600954,0.0,22.92421802600954,0.2940364860153522,0.7059635139846479,0.41192702796929564,0.0,1.0,0.3825110100332044,0.9181715436000225,1.300682553633227,1.25,2.5,3.75,10.0,0.04,8.0,0.1,4.0,5.0,10.0,18.0,1.0,0.0,0.0,severe_mixed,0.0,0.6,0.0
1.2735676681116412,0.0,1.2735676681116412,0.3744753618343133,0.899092306277328,22.92421802600954,0.0,22.92421802600954,0.2940364860153522,0.7059635139846479,0.41192702796929564,0.0,1.0,0.3825110100332044,0.9181715436000225,1.300682553633227,1.25,2.5,3.75,10.0,0.04,8.0,0.1,4.0,5.0,10.0,18.0,1.0,0.0,0.0,severe_mixed,0.0,1.0,0.0
1.2735676681116412,0.0,1.2735676681116412,0.3744753618343133,0.899092306277328,22.92421802600954,0.0,22.92421802600954,0.2940364860153522,0.7059635139846479,0.41192702796929564,0.0,1.0,0.3825110100332044,0.9181715436000225,1.300682553633227,1.25,2.5,3.75,10.0,0.04,8.0,0.1,4.0,5.0,10.0,18.0,1.0,0.0,0.0,severe_mixed,0.0,1.4,0.0
1.3422660276453013,0.25359554475253954,1.5958615723978407,0.46779972038359896,1.1280618520142418,24.160788497615425,4.564719805545712,28.72550830316113,0.2931330188499449,0.7068669811500552,0.4137339623001102,0.1589082343598906,1.188930912002157,0.3999605006757176,0.9706817314397547,1.3706422321154723,1.25,2.5,3.75,13.0,0.04,8.0,0.1,4.0,5.0,10.0,18.0,1.0,2.220446049250313e-16,0.0,severe_mixed,3.0,0.6,0.0
1.490675594752267,0.279642375335656,1.770317970087923,0.515911202911152,1.254406767176771,26.832160705540804,5.033562756041808,31.865723461582615,0.29142290347170186,0.708577096528298,0.4171541930565962,0.15796166567849249,1.1875943876186754,0.44523192369050835,1.0765441041488921,1.5217760278394006,1.25,2.5,3.75,13.0,0.04,8.0,0.1,4.0,5.0,10.0,18.0,1.0,0.0,1.1102230246251565e-16,severe_mixed,3.0,1.0,0.0
1.6021988932228817,0.2732303270224133,1.875429220245295,0.5491427156476564,1.3262865045976386,28.83958007801187,4.9181458864034395,33.75772596441531,0.2928090858986573,0.7071909141013428,0.41438182820268554,0.14568949020996722,1.1705345872963377,0.4824019839636855,1.1533816022126415,1.635783586176327,1.25,2.5,3.75,13.0,0.04,8.0,0.1,4.0,5.0,10.0,18.0,1.0,0.0,0.0,severe_mixed,3.0,1.4,0.0
1.41096438717896,0.6154626481124699,2.0264270352914298,0.5941807156556771,1.4322463196357524,25.39735896922128,11.078327666024457,36.47568663524574,0.2932159437806875,0.7067840562193124,0.4135681124386249,0.3037181390663579,1.4361999875439857,0.41740999131823125,1.023191919279486,1.4406019105977173,1.2502617955599653,2.610550795937794,3.8446675539109973,16.0,0.04,8.0,0.1,4.0,5.0,10.0,18.0,1.0,0.0,1.1102230246251565e-16,severe_mixed,6.0,0.6,0.0
1.707783521392892,0.6860934562143521,2.393876977607244,0.6943787271758322,1.699498250431412,30.740103385072057,12.349682211858338,43.0897855969304,0.2900644994171278,0.7099355005828721,0.4198710011657444,0.2866034732077687,1.4017449797470611,0.5079528373478125,1.234916664697761,1.7428695020455733,1.25,2.5,3.75,16.0,0.04,8.0,0.1,4.0,5.0,10.0,18.0,1.0,0.0,0.0,severe_mixed,6.0,1.0,0.0
1.9308301183341263,0.6978915742735978,2.6287216926077237,0.7682263521562237,1.8604953404515001,34.75494213001427,12.56204833692476,47.316990466939025,0.29224331899286526,0.7077566810071347,0.4155133620142696,0.2654870525990452,1.3614463891187494,0.5822929578941666,1.388591660825257,1.9708846187194236,1.25,2.5,3.75,16.0,0.04,8.0,0.1,4.0,5.0,10.0,18.0,1.0,4.440892098500626e-16,0.0,severe_mixed,6.0,1.4,0.0
1.4796627467126202,1.085601310079792,2.5652640567924117,0.7536183476505504,1.811645709141862,26.633929440827163,19.540823581436257,46.17475302226341,0.29377807935798605,0.7062219206420143,0.41244384128402817,0.42319281214161647,1.7336815855448693,0.43485948196074475,1.0757021071192197,1.5105615890799644,1.410596810041267,3.0378432607588657,4.4429061731295185,19.0,0.04,8.0,0.1,4.0,5.0,10.0,18.0,1.0,8.881784197001252e-16,4.440892098500626e-16,severe_mixed,9.0,0.6,0.0
1.9248914480335193,1.2193532426360898,3.144244690669609,0.9098779346283568,2.234366756041252,34.64804606460335,21.948358367449615,56.596404432052964,0.28937885697266963,0.7106211430273301,0.4212422860546606,0.3878048188343802,1.633465977461632,0.5706737510051159,1.3932892252466293,1.9639629762517452,1.25,2.5677832581644253,3.7748972858339176,19.0,0.04,8.0,0.1,4.0,5.0,10.0,18.0,1.0,0.0,2.220446049250313e-16,severe_mixed,9.0,1.0,0.0
2.259461343445367,1.273983741753551,3.5334450851989176,1.0317262713600128,2.5017188138389055,40.67030418201661,22.931707351563915,63.602011533580516,0.29198876634074844,0.7080112336592517,0.41602246731850323,0.3605500329098311,1.5638440088604928,0.6821839318246465,1.6238017194378762,2.3059856512625228,1.25,2.5,3.75,19.0,0.04,8.0,0.1,4.0,5.0,10.0,18.0,1.0,4.440892098500626e-16,0.0,severe_mixed,9.0,1.4,0.0
1.5483611062462774,1.664011530654504,3.212372636900782,0.9461126163682145,2.266260020532567,27.870499912432994,29.952207551781072,57.822707464214076,0.29452144047678125,0.7054785595232186,0.41095711904643734,0.5180007797164844,2.0746921528457922,0.45230897260325864,1.1282122949589528,1.5805212675622116,1.6224110419625069,3.514845181660227,5.132661601922429,22.0,0.04,8.0,0.1,4.0,5.0,10.0,18.0,1.0,8.881784197001252e-16,2.220446049250313e-16,severe_mixed,12.0,0.6,0.0
2.1419993746741453,1.8794217346008675,4.021421109275013,1.1624088252687201,2.859012284006293,38.555988744134616,33.829591222815615,72.38557996695023,0.28905424069808017,0.7109457593019198,0.4218915186038397,0.46735263070713134,1.8774146980723452,0.6333946646624204,1.5516617857954984,2.185056450457919,1.3238091208131602,2.8965003369391837,4.210096591655181,22.0,0.04,8.0,0.1,4.0,5.0,10.0,18.0,1.0,8.881784197001252e-16,0.0,severe_mixed,12.0,1.0,0.0
2.588092568556607,2.001506829462272,4.58959939801888,1.3396424732590262,3.2499569247598536,46.58566623401893,36.0271229303209,82.61278916433983,0.29188658030530695,0.7081134196946931,0.4162268393893861,0.4360961940003372,1.7733521025403365,0.7820749057551271,1.8590117780504951,2.6410866838056224,1.25,2.5430267313779464,3.75,22.0,0.04,8.0,0.1,4.0,5.0,10.0,18.0,1.0,0.0,0.0,severe_mixed,12.0,1.4,0.0
2.8655272532511953,0.0,2.8655272532511953,0.842569564127206,2.0229576891239893,51.57949055852151,0.0,51.57949055852151,0.2940364860153523,0.7059635139846477,0.4119270279692954,0.0,1.0,0.5737665150498065,1.3772573154000332,1.9510238304498397,1.875,3.75,5.625,15.0,0.04,8.0,0.1,4.0,5.0,15.0,18.0,1.0,0.0,0.0,severe_mixed,0.0,0.6,0.0
2.8655272532511953,0.0,2.8655272532511953,0.842569564127206,2.0229576891239893,51.57949055852151,0.0,51.57949055852151,0.2940364860153523,0.7059635139846477,0.4119270279692954,0.0,1.0,0.5737665150498065,1.3772573154000332,1.9510238304498397,1.875,3.75,5.625,15.0,0.04,8.0,0.1,4.0,5.0,15.0,18.0,1.0,0.0,0.0,severe_mixed,0.0,1.0,0.0
2.8655272532511953,0.0,2.8655272532511953,0.842569564127206,2.0229576891239893,51.57949055852151,0.0,51.57949055852151,0.2940364860153523,0.7059635139846477,0.4119270279692954,0.0,1.0,0.5737665150498065,1.3772573154000332,1.9510238304498397,1.875,3.75,5.625,15.0,0.04,8.0,0.1,4.0,5.0,15.0,18.0,1.0,0.0,0.0,severe_mixed,0.0,1.4,0.0
2.9685747925516837,0.35332542747696144,3.3219002200286454,0.9742919427704335,2.347608277258211,53.43434626593031,6.359857694585306,59.79420396051562,0.2932935603833495,0.7067064396166503,0.4134128792333008,0.10636244440656759,1.1190219051793724,0.5912160056923201,1.4297675032397659,2.020983508932086,1.875,3.75,5.625,18.0,0.04,8.0,0.1,4.0,5.0,15.0,18.0,1.0,4.440892098500626e-16,2.220446049250313e-16,severe_mixed,3.0,0.6,0.0
3.1911891432121315,0.38776138661772397,3.578950529829856,1.0454654049455012,2.533485124884354,57.44140457781837,6.979704959119031,64.42110953693741,0.29211507569935674,0.7078849243006431,0.4157698486012864,0.10834499761474999,1.1215099980653038,0.6364874287071113,1.5356298759489027,2.172117304656014,1.875,3.75,5.625,18.0,0.04,8.0,0.1,4.0,5.0,15.0,18.0,1.0,4.440892098500626e-16,2.220446049250313e-16,severe_mixed,3.0,1.0,0.0
3.3584740909180555,0.3719877604764281,3.730461851394484,1.0934665241734138,2.63699532722107,60.452533636525,6.695779688575707,67.1483133251007,0.29311826999776586,0.7068817300022341,0.4137634600044683,0.0997162751677451,1.1107609439305643,0.6736574889802878,1.6124673740126507,2.2861248629929385,1.875,3.75,5.625,18.0,0.04,8.0,0.1,4.0,5.0,15.0,18.0,1.0,0.0,0.0,severe_mixed,3.0,1.4,0.0
3.0716223318521734,0.8149224135613141,3.886544745413487,1.1390709581364582,2.747473787277029,55.28920197333912,14.668603444103654,69.95780541744277,0.2930806237290015,0.7069193762709985,0.41383875254199703,0.20967786734553984,1.265306839682312,0.6086654963348334,1.4822776910794981,2.0909431874143314,1.875,3.75,5.625,21.0,0.04,8.0,0.1,4.0,5.0,15.0,18.0,1.0,4.440892098500626e-16,0.0,severe_mixed,6.0,0.6,0.0
