C2_L_cmH2O,R2_cmH2O_s_L,PS_cmH2O,Tmus_s,EII_min,EII_max,EF1_min,EF1_max,EII_range,EF1_range
0.065,5.0,5.0,0.6,0.23661266901875552,0.23722332259818968,0.38138833870090516,0.38169366549062217,0.0006106535794341561,0.00030532678971700866
0.065,5.0,5.0,1.0,0.2370372223540915,0.23804241173399213,0.380978794133004,0.3814813888229542,0.0010051893799006284,0.0005025946899501754
0.065,5.0,5.0,1.4,0.2370372223540915,0.23747381164647346,0.38126309417676335,0.3814813888229542,0.000436589292381967,0.00021829464619083083
0.065,5.0,10.0,0.6,0.2370372223540915,0.23722332259818968,0.38138833870090516,0.3814813888229542,0.0001861002440981807,9.305012204902097e-05
0.065,5.0,10.0,1.0,0.2370372223540915,0.23799515144809374,0.38100242427595304,0.3814813888229542,0.0009579290940022467,0.0004789645470011372
0.065,5.0,10.0,1.4,0.2370372223540915,0.23745878966982553,0.38127060516508726,0.3814813888229542,0.00042156731573403383,0.00021078365786691977
0.065,5.0,15.0,0.6,0.23703722235409175,0.23723077390994204,0.3813846130450291,0.381481388822954,0.00019355155585029649,9.677577792494008e-05
0.065,5.0,15.0,1.0,0.23703722235409175,0.2378857101932502,0.3810571449033749,0.381481388822954,0.0008484878391584461,0.0004242439195791259
0.065,5.0,15.0,1.4,0.23703722235409175,0.2374177681574592,0.38129111592127046,0.381481388822954,0.0003805458033674658,0.0001902729016835525
0.065,6.0,5.0,0.6,0.21500772241860402,0.22330344641391373,0.3883482767930432,0.39249613879069806,0.0082957239953097,0.004147861997654878
0.065,6.0,5.0,1.0,0.22155724570158242,0.23227627697394168,0.3838618615130292,0.3892213771492088,0.010719031272359264,0.00535951563617959
0.065,6.0,5.0,1.4,0.22155724570158242,0.22608582072134423,0.3869570896393278,0.3892213771492088,0.00452857501976181,0.0022642875098810022
0.065,6.0,10.0,0.6,0.22068010319208356,0.22344138063403246,0.38827930968298374,0.3896599484039583,0.0027612774419489006,0.0013806387209745474
0.065,6.0,10.0,1.0,0.22155724570158242,0.23194218698262778,0.38402890650868615,0.3892213771492088,0.010384941281045362,0.0051924706405226395
0.065,6.0,10.0,1.4,0.22155724570158242,0.2260459131481774,0.3869770434259114,0.3892213771492088,0.004488667446594985,0.002244333723297409
0.065,6.0,15.0,0.6,0.2215572457015813,0.2235598731173512,0.3882200634413243,0.3892213771492094,0.0020026274157698976,0.0010013137078850876
0.065,6.0,15.0,1.0,0.2215572457015813,0.2308774391649929,0.38456128041750354,0.3892213771492094,0.009320193463411591,0.004660096731705865
0.065,6.0,15.0,1.4,0.2215572457015813,0.2256898427427279,0.387155078628636,0.3892213771492094,0.004132597041146602,0.002066298520573384
0.065,7.0,5.0,0.6,0.1907877828285426,0.20601168251989502,0.3969941587400525,0.4046061085857289,0.015223899691352405,0.007611949845676369
0.065,7.0,5.0,1.0,0.203680584337168,0.22006856681889744,0.38996571659055135,0.3981597078314159,0.01638798248172943,0.008193991240864562
0.065,7.0,5.0,1.4,0.203680584337168,0.21050764318528897,0.3947461784073556,0.3981597078314159,0.006827058848120959,0.003413529424060313
0.065,7.0,10.0,0.6,0.2010553855401422,0.20655880849913372,0.3967205957504331,0.3994723072299289,0.005503422958991505,0.0027517114794957664
0.065,7.0,10.0,1.0,0.203680584337168,0.21979132486594663,0.39010433756702667,0.3981597078314159,0.016110740528778617,0.008055370264389239
0.065,7.0,10.0,1.4,0.203680584337168,0.21050764318528897,0.3947461784073556,0.3981597078314159,0.006827058848120959,0.003413529424060313
0.065,7.0,15.0,0.6,0.20368058433716824,0.20665189821990412,0.3966740508900479,0.3981597078314159,0.0029713138827358876,0.0014856569413679854
0.065,7.0,15.0,1.0,0.20368058433716824,0.21830060410286314,0.3908496979485685,0.3981597078314159,0.014620019765694908,0.0073100098828474125
0.065,7.0,15.0,1.4,0.20368058433716824,0.21008200612629802,0.394958996936851,0.3981597078314159,0.00640142178912978,0.0032007108945649176
0.065,8.0,5.0,0.6,0.1654800515745558,0.18678119683373756,0.40660940158313125,0.4172599742127222,0.021301145259181753,0.01065057262959096
0.065,8.0,5.0,1.0,0.18433838364637853,0.20418674663397335,0.3979066266830134,0.4078308081768107,0.01984836298759482,0.009924181493797313
0.065,8.0,5.0,1.4,0.18433838364637853,0.1925489723806319,0.40372551380968413,0.4078308081768107,0.008210588734253371,0.0041052943671265885
0.065,8.0,10.0,0.6,0.17971853827670634,0.18781889372766364,0.4060905531361682,0.41014073086164676,0.008100355450957303,0.004050177725478554
0.065,8.0,10.0,1.0,0.18433838364637853,0.20410951076401648,0.39794524461799174,0.4078308081768107,0.019771127117637954,0.009885563558818977
0.065,8.0,10.0,1.4,0.18433838364637853,0.1925489723806319,0.40372551380968413,0.4078308081768107,0.008210588734253371,0.0041052943671265885
0.065,8.0,15.0,0.6,0.1843383836463776,0.1878334268622841,0.4060832865688578,0.4078308081768113,0.0034950432159064904,0.001747521607953495
0.065,8.0,15.0,1.0,0.1843383836463776,0.20245299905204794,0.3987735004739761,0.4078308081768113,0.01811461540567033,0.009057307702835193
0.065,8.0,15.0,1.4,0.1843383836463776,0.19216944897522273,0.40391527551238865,0.4078308081768113,0.007831065328845116,0.003915532664422627
0.065,9.0,5.0,0.6,0.1399143083425401,0.16650539285533947,0.41674730357233025,0.43004284582873,0.026591084512799373,0.013295542256399728
0.065,9.0,5.0,1.0,0.16418661929139372,0.1863906375940708,0.4068046812029647,0.4179066903543033,0.02220401830267707,0.011102009151338577
0.065,9.0,5.0,1.4,0.16418661929139372,0.17322546759876795,0.4133872662006161,0.4179066903543033,0.009038848307374225,0.004519424153687168
0.065,9.0,10.0,0.6,0.15757770903277207,0.168041499554269,0.4159792502228655,0.42121114548361405,0.01046379052149693,0.00523189526074852
0.065,9.0,10.0,1.0,0.16418661929139372,0.1863906375940708,0.4068046812029647,0.4179066903543033,0.02220401830267707,0.011102009151338577
0.065,9.0,10.0,1.4,0.16418661929139372,0.17322546759876795,0.4133872662006161,0.4179066903543033,0.009038848307374225,0.004519424153687168
0.065,9.0,15.0,0.6,0.16397055818140546,0.16795695147580833,0.41602152426209577,0.41801472090929725,0.003986393294402868,0.0019931966472014895
0.065,9.0,15.0,1.0,0.1641866192913924,0.1847029285474009,0.40764853572629944,0.4179066903543038,0.020516309256008503,0.010258154628004335
0.065,9.0,15.0,1.4,0.1641866192913924,0.17294643181574676,0.4135267840921267,0.4179066903543038,0.008759812524354371,0.004379906262177102
0.065,10.0,5.0,0.6,0.11456068978057592,0.14575267476326279,0.4271236626183686,0.4427196551097121,0.03119198498268687,0.015595992491343524
0.065,10.0,5.0,1.0,0.1436748114281447,0.1675421913985544,0.4162289043007228,0.42816259428592757,0.02386737997040969,0.011933689985204776
0.065,10.0,5.0,1.4,0.1436748114281447,0.15320461564426863,0.42339769217786566,0.42816259428592757,0.009529804216123927,0.004764902108061908
0.065,10.0,10.0,0.6,0.13518401164555865,0.1477648892318646,0.4261175553840677,0.43240799417722064,0.012580877586305939,0.0062904387931529415
0.065,10.0,10.0,1.0,0.1436748114281447,0.1675421913985544,0.4162289043007228,0.42816259428592757,0.02386737997040969,0.011933689985204776
0.065,10.0,10.0,1.4,0.1436748114281447,0.15320461564426863,0.42339769217786566,0.42816259428592757,0.009529804216123927,0.004764902108061908
0.065,10.0,15.0,0.6,0.14271575074704795,0.14757581438094863,0.4262120928095256,0.428642124626476,0.00486006363390068,0.0024300318169503954
0.065,10.0,15.0,1.0,0.14367481142814406,0.16589493154132473,0.41705253422933775,0.42816259428592796,0.02222012011318067,0.01111006005659021
0.065,10.0,15.0,1.4,0.14367481142814406,0.15305002647708288,0.42347498676145856,0.42816259428592796,0.009375215048938818,0.004687607524469395
0.065,11.0,5.0,0.6,0.08969028098009646,0.12489031026971413,0.43755484486514284,0.4551548595099519,0.03520002928961767,0.017600014644809037
0.065,11.0,5.0,1.0,0.12310801525470601,0.1481340950987381,0.4259329524506309,0.4384459923726469,0.025026079844032087,0.012513039922016023
0.065,11.0,5.0,1.4,0.12310801525470601,0.13291639234629377,0.4335418038268531,0.4384459923726469,0.009808377091587758,0.004904188545793831
0.065,11.0,10.0,0.6,0.11287949284125934,0.12734480343464946,0.43632759828267526,0.44356025357937023,0.014465310593390124,0.007232655296694979
0.065,11.0,10.0,1.0,0.12310801525470601,0.1481340950987381,0.4259329524506309,0.4384459923726469,0.025026079844032087,0.012513039922016023
0.065,11.0,10.0,1.4,0.12310801525470601,0.13300963546077535,0.43349518226961237,0.4384459923726469,0.009901620206069342,0.004950810103034553
0.065,11.0,15.0,0.6,0.12140772602329096,0.12705285900151148,0.43647357049924423,0.4392961369883545,0.005645132978220516,0.0028225664891102786
0.065,11.0,15.0,1.0,0.12310801525470502,0.14656554899824956,0.4267172255008752,0.43844599237264753,0.023457533743544534,0.011728766871772323
0.065,11.0,15.0,1.4,0.12310801525470502,0.13289457340972685,0.43355271329513656,0.43844599237264753,0.00978655815502183,0.00489327907751097
0.065,12.0,5.0,0.6,0.06545825542101653,0.10415784623604037,0.4479210768819798,0.4672708722894917,0.03869959081502383,0.019349795407511916
0.065,12.0,5.0,1.0,0.10269219562825548,0.1285331721348491,0.43573341393257553,0.4486539021858723,0.02584097650659363,0.01292048825329678
0.065,12.0,5.0,1.4,0.10269219562825548,0.11264150981072621,0.4436792450946369,0.4486539021858723,0.009949314182470734,0.0049746570912354016
0.065,12.0,10.0,0.6,0.0908785800084667,0.107017519454478,0.44649124027276105,0.45456070999576664,0.016138939446011302,0.008069469723005596
0.065,12.0,10.0,1.0,0.10269219562825548,0.1285331721348491,0.43573341393257553,0.4486539021858723,0.02584097650659363,0.01292048825329678
0.065,12.0,10.0,1.4,0.10269219562825548,0.1128383733092993,0.4435808133453502,0.4486539021858723,0.010146177681043825,0.0050730888405221
0.065,12.0,15.0,0.6,0.10028024704009403,0.10662765503277896,0.44668617248361053,0.449859876479953,0.006347407992684934,0.0031737039963424807
0.065,12.0,15.0,1.0,0.10269219562825536,0.12706311655402988,0.43646844172298505,0.4486539021858723,0.024370920925774517,0.012185460462887265
0.065,12.0,15.0,1.4,0.10269219562825536,0.11275259134613098,0.44362370432693454,0.4486539021858723,0.01006039571787562,0.005030197858937768
0.065,13.0,5.0,0.6,0.04194976842672261,0.08371182716799029,0.4581440864160048,0.47902511578663864,0.041762058741267684,0.020881029370633852
0.065,13.0,5.0,1.0,0.08256545796056101,0.10897943462209957,0.4455102826889502,0.45871727101971954,0.026413976661538552,0.013206988330769331
0.065,13.0,5.0,1.4,0.08256545796056101,0.09256448926771634,0.4537177553661418,0.45871727101971954,0.00999903130715532,0.004999515653577757
0.065,13.0,10.0,0.6,0.0693152509447586,0.08694000350485365,0.4565299982475733,0.4653423745276206,0.017624752560095047,0.00881237628004733
0.065,13.0,10.0,1.0,0.08256545796056101,0.10897943462209957,0.4455102826889502,0.45871727101971954,0.026413976661538552,0.013206988330769331
0.065,13.0,10.0,1.4,0.08256545796056101,0.09286077816708381,0.45356961091645803,0.45871727101971954,0.010295320206522796,0.005147660103261509
0.065,13.0,15.0,0.6,0.07948405432586095,0.08659363754501667,0.4567031812274916,0.46025797283706965,0.007109583219155724,0.0035547916095780563
0.065,13.0,15.0,1.0,0.08256545796056064,0.10761707682222826,0.4461914615888859,0.45871727101971976,0.025051618861667624,0.012525809430833867
0.065,13.0,15.0,1.4,0.08256545796056064,0.09280431607341032,0.45359784196329483,0.45871727101971976,0.010238858112849678,0.005119429056424929
0.065,14.0,5.0,0.6,0.019206579643380947,0.06365376243176213,0.4681731187841188,0.49039671017830966,0.04444718278838118,0.022223591394190834
0.065,14.0,5.0,1.0,0.06281918520599213,0.08963123733980959,0.45518438133009526,0.46859040739700397,0.02681205213381746,0.013406026066908716
0.065,14.0,5.0,1.4,0.06281918520599213,0.0728064669604785,0.46359676651976073,0.46859040739700397,0.009987281754486377,0.004993640877243244
0.065,14.0,10.0,0.6,0.04827148494552246,0.06721578159629515,0.4663921092018525,0.4758642575272388,0.018944296650772692,0.009472148325386343
0.065,14.0,10.0,1.0,0.06281918520599213,0.08963123733980959,0.45518438133009526,0.46859040739700397,0.02681205213381746,0.013406026066908716
0.065,14.0,10.0,1.4,0.06281918520599213,0.07319665208666482,0.4634016739566676,0.46859040739700397,0.01037746688067269,0.005188733440336379
0.065,14.0,15.0,0.6,0.059115340445463904,0.06691573530070412,0.46654213234964803,0.470442329777268,0.007800394855240214,0.003900197427619989
0.065,14.0,15.0,1.0,0.06281918520599127,0.08837961538317607,0.455810192308412,0.4685904073970044,0.025560430177184804,0.012780215088592395
0.065,14.0,15.0,1.4,0.06281918520599127,0.0731687186621854,0.46341564066890734,0.4685904073970044,0.010349533456194132,0.00517476672809708
0.065,15.0,5.0,0.6,0.002756887516031189,0.04404805253475529,0.4779759737326223,0.5013784437580157,0.0412911650187241,0.023402470025393363
0.065,15.0,5.0,1.0,0.04351234935453165,0.07059299847664681,0.46470350076167655,0.4782438253227341,0.027080649122115157,0.013540324561057526
0.065,15.0,5.0,1.4,0.04351234935453165,0.05350374154746732,0.4732481292262664,0.4782438253227341,0.00999139219293567,0.004995696096467661
0.065,15.0,10.0,0.6,0.02779500643394053,0.04791187802414411,0.47604406098792795,0.48610249678302986,0.02011687159020358,0.010058435795101905
0.065,15.0,10.0,1.0,0.04351234935453165,0.07059299847664681,0.46470350076167655,0.4782438253227341,0.027080649122115157,0.013540324561057526
0.065,15.0,10.0,1.4,0.04351234935453165,0.05392402129983288,0.47303798935008345,0.4782438253227341,0.01041167194530123,0.005205835972650619
0.065,15.0,15.0,0.6,0.039233808255748584,0.04765692136269945,0.47617153931865014,0.4803830958721258,0.008423113106950868,0.004211556553475659
0.065,15.0,15.0,1.0,0.043512349354530765,0.06945151663733037,0.4652742416813349,0.4782438253227346,0.02593916728279961,0.012969583641399662
0.065,15.0,15.0,1.4,0.043512349354530765,0.053923380491158135,0.4730383097544209,0.4782438253227346,0.01041103113662737,0.005205515568313668
0.065,16.0,5.0,0.6,0.007910663177434735,0.024933738784161812,0.48753313060791903,0.5119717763272723,0.017023075606727077,0.02443864571935328
0.065,16.0,5.0,1.0,0.024681275008740237,0.0519327622997577,0.4740336188501212,0.48765936249562986,0.02725148729101746,0.01362574364550867
0.065,16.0,5.0,1.4,0.024681275008740237,0.034743084095551845,0.4826284579522241,0.48765936249562986,0.010061809086811608,0.0050309045434057675
0.065,16.0,10.0,0.6,0.007910663177434735,0.02907009564688005,0.48546495217656005,0.4960446684112827,0.021159432469445315,0.010579716234722647
0.065,16.0,10.0,1.0,0.024681275008740237,0.0519327622997577,0.4740336188501212,0.48765936249562986,0.02725148729101746,0.01362574364550867
0.065,16.0,10.0,1.4,0.024681275008740237,0.03509231533628083,0.4824538423318596,0.48765936249562986,0.010411040327540592,0.005205520163770239
0.065,16.0,15.0,0.6,0.019874409614009245,0.028858382491826078,0.4855708087540869,0.4900627951929954,0.008983972877816833,0.0044919864389084685
0.065,16.0,15.0,1.0,0.024681275008739567,0.05089869512679536,0.4745506524366024,0.4876593624956303,0.026217420118055793,0.013108710059027917
0.065,16.0,15.0,1.4,0.024681275008739567,0.03511751057021359,0.48244124471489314,0.4876593624956303,0.010436235561474022,0.005218117780737164
0.07,4.0,5.0,0.6,0.2782269799259434,0.2829888299627275,0.3585055850186362,0.36088651003702815,0.004761850036784088,0.002380925018391933
0.07,4.0,5.0,1.0,0.27034567396482756,0.28020335930518114,0.35989832034740943,0.3648271630175863,0.009857685340353584,0.004928842670176847
0.07,4.0,5.0,1.4,0.2758541850041666,0.28020335930518114,0.35989832034740943,0.36207290749791665,0.004349174301014558,0.0021745871505072234
0.07,4.0,10.0,0.6,0.2782269799259434,0.28020335930518114,0.35989832034740943,0.36088651003702815,0.001976379379237725,0.0009881896896187237
0.07,4.0,10.0,1.0,0.27097171188208136,0.28020335930518114,0.35989832034740943,0.3645141440589593,0.009231647423099787,0.0046158237115498935
0.07,4.0,10.0,1.4,0.2761005220617211,0.28020335930518114,0.35989832034740943,0.3619497389691394,0.004102837243460056,0.0020514186217299724
0.07,4.0,15.0,0.6,0.27822697992594364,0.2802033593051814,0.3598983203474094,0.3608865100370282,0.0019763793792377804,0.0009881896896188347
0.07,4.0,15.0,1.0,0.272114866876658,0.2802033593051814,0.3598983203474094,0.36394256656167095,0.008088492428523442,0.004044246214261582
0.07,4.0,15.0,1.4,0.2765538032556324,0.2802033593051814,0.3598983203474094,0.36172309837218386,0.00364955604954903,0.0018247780247744871
0.07,5.0,5.0,0.6,0.2635612101099148,0.2671300223736466,0.3664349888131767,0.3682193949450427,0.003568812263731791,0.0017844061318659787
0.07,5.0,5.0,1.0,0.26619452996415843,0.2714968969380493,0.3642515515309754,0.3669027350179207,0.00530236697389086,0.002651183486945319
0.07,5.0,5.0,1.4,0.26619452996415843,0.26847461707892,0.36576269146053997,0.3669027350179207,0.0022800871147615753,0.0011400435573807322
0.07,5.0,10.0,0.6,0.2660328257961606,0.2671300223736466,0.3664349888131767,0.3669835871019196,0.0010971965774859704,0.0005485982887428742
0.07,5.0,10.0,1.0,0.26619452996415843,0.27128114647643337,0.3643594267617834,0.3669027350179207,0.005086616512274933,0.0025433082561373
0.07,5.0,10.0,1.4,0.26619452996415843,0.26841861589576677,0.36579069205211656,0.3669027350179207,0.002224085931608333,0.0011120429658041386
0.07,5.0,15.0,0.6,0.26619452996415777,0.26720392937073206,0.366398035314634,0.36690273501792103,0.0010093994065742962,0.0005046997032870371
0.07,5.0,15.0,1.0,0.26619452996415777,0.2707242858939264,0.3646378570530367,0.36690273501792103,0.00452975592976862,0.0022648779648843376
0.07,5.0,15.0,1.4,0.26619452996415777,0.2682178834598611,0.36589105827006946,0.36690273501792103,0.0020233534957033172,0.0010116767478515754
0.07,6.0,5.0,0.6,0.23926837490423758,0.25067384957833333,0.37466307521083325,0.3803658125478813,0.01140547467409575,0.005702737337048069
0.07,6.0,5.0,1.0,0.24861158744156456,0.2620689877754887,0.36896550611225565,0.3756942062792178,0.013457400333924147,0.006728700166962143
0.07,6.0,5.0,1.4,0.24861158744156456,0.2542369210295608,0.3728815394852197,0.3756942062792178,0.005625333587996245,0.0028126667939981087
0.07,6.0,10.0,0.6,0.24701260068805586,0.25097745441424646,0.3745112727928767,0.376493699655972,0.003964853726190598,0.001982426863095299
0.07,6.0,10.0,1.0,0.24861158744156456,0.2617405223362321,0.3691297388318841,0.3756942062792178,0.013128934894667516,0.006564467447333688
0.07,6.0,10.0,1.4,0.24861158744156456,0.2542369210295608,0.3728815394852197,0.3756942062792178,0.005625333587996245,0.0028126667939981087
0.07,6.0,15.0,0.6,0.24861158744156275,0.2510921187416989,0.37445394062915055,0.3756942062792187,0.002480531300136146,0.0012402656500681286
0.07,6.0,15.0,1.0,0.24861158744156275,0.2604579507330107,0.36977102463349454,0.3756942062792187,0.011846363291447948,0.00592318164572414
0.07,6.0,15.0,1.4,0.24861158744156275,0.25383549056928334,0.37308225471535833,0.3756942062792187,0.005223903127720586,0.0026119515638603485
0.07,7.0,5.0,0.6,0.21287154186418772,0.23119152811549745,0.38440423594225126,0.39356422906790606,0.018319986251309733,0.009159993125654797
0.07,7.0,5.0,1.0,0.22879840110838626,0.2469527759653929,0.3765236120173036,0.3856007994458068,0.018154374857006633,0.009077187428503164
0.07,7.0,5.0,1.4,0.22879840110838626,0.2363368621149794,0.38183156894251036,0.3856007994458068,0.007538461006593139,0.003769230503296417
0.07,7.0,10.0,0.6,0.2251654792002379,0.23198613773103158,0.38400693113448425,0.3874172603998811,0.006820658530793666,0.003410329265396861
0.07,7.0,10.0,1.0,0.22879840110838626,0.24677556991895003,0.37661221504052494,0.3856007994458068,0.01797716881056377,0.00898858440528183
0.07,7.0,10.0,1.4,0.22879840110838626,0.2363368621149794,0.38183156894251036,0.3856007994458068,0.007538461006593139,0.003769230503296417
0.07,7.0,15.0,0.6,0.2287984011083861,0.2320400127590117,0.3839799936204941,0.38560079944580705,0.0032416116506256143,0.001620805825312932
0.07,7.0,15.0,1.0,0.2287984011083861,0.24520019137155605,0.377399904314222,0.38560079944580705,0.016401790263169957,0.008200895131585062
0.07,7.0,15.0,1.4,0.2287984011083861,0.23593317717969106,0.3820334114101544,0.38560079944580705,0.007134776071304971,0.003567388035652652
0.07,8.0,5.0,0.6,0.18574913962432202,0.21006609730037265,0.39496695134981374,0.40712543018783887,0.024316957676050632,0.012158478838025122
0.07,8.0,5.0,1.0,0.20771450981779294,0.2287779551090604,0.38561102244546974,0.39614274509110353,0.02106344529126747,0.01053172264563379
0.07,8.0,5.0,1.4,0.20771450981779294,0.21635858805879174,0.3918207059706042,0.39614274509110353,0.008644078240998804,0.0043220391204993325
0.07,8.0,10.0,0.6,0.20194204200197396,0.2113929680645034,0.3943035159677482,0.39902897899901296,0.009450926062529424,0.004725463031264754
0.07,8.0,10.0,1.0,0.20771450981779294,0.2287779551090604,0.38561102244546974,0.39614274509110353,0.02106344529126747,0.01053172264563379
0.07,8.0,10.0,1.4,0.20771450981779294,0.21635858805879174,0.3918207059706042,0.39614274509110353,0.008644078240998804,0.0043220391204993325
0.07,8.0,15.0,0.6,0.20771450981779302,0.21134839919435447,0.3943258004028227,0.39614274509110353,0.00363388937656145,0.0018169446882808082
0.07,8.0,15.0,1.0,0.20771450981779302,0.22711728943385084,0.3864413552830746,0.39614274509110353,0.019402779616057825,0.009701389808028926
0.07,8.0,15.0,1.4,0.20771450981779302,0.21604154218622287,0.3919792289068886,0.39614274509110353,0.008327032368429854,0.004163516184214955
0.07,9.0,5.0,0.6,0.15863843851697934,0.18814056262907378,0.4059297186854631,0.42068078074151044,0.029502124112094436,0.014751062056047315
0.07,9.0,5.0,1.0,0.1860074997570959,0.20911674709034994,0.3954416264548251,0.40699625012145196,0.023109247333254035,0.011554623666626851
0.07,9.0,5.0,1.4,0.1860074997570959,0.1952937768593059,0.4023531115703471,0.40699625012145196,0.00928627710221,0.004643138551104875
0.07,9.0,10.0,0.6,0.17817714223115882,0.18998602143559473,0.40500698928220263,0.4109114288844206,0.011808879204435907,0.005904439602217981
0.07,9.0,10.0,1.0,0.1860074997570959,0.20911674709034994,0.3954416264548251,0.40699625012145196,0.023109247333254035,0.011554623666626851
0.07,9.0,10.0,1.4,0.1860074997570959,0.1952937768593059,0.4023531115703471,0.40699625012145196,0.00928627710221,0.004643138551104875
0.07,9.0,15.0,0.6,0.18528776876585165,0.1898311484208181,0.4050844257895909,0.40735611561707424,0.004543379654966456,0.0022716898274833253
0.07,9.0,15.0,1.0,0.18600749975709582,0.20747513617388114,0.39626243191305943,0.406996250121452,0.021467636416785313,0.010733818208392587
0.07,9.0,15.0,1.4,0.18600749975709582,0.19510201159788892,0.4024489942010555,0.406996250121452,0.009094511840793101,0.004547255920396509
0.07,10.0,5.0,0.6,0.13194815153888992,0.16594021349534857,0.4170298932523257,0.434025924230555,0.03399206195645865,0.016996030978229326
0.07,10.0,5.0,1.0,0.16410699866872863,0.18861164593969226,0.4056941770301538,0.41794650066563555,0.02450464727096363,0.012252323635481732
0.07,10.0,5.0,1.4,0.16410699866872863,0.1737569656404811,0.4131215171797595,0.41794650066563555,0.009649966971752466,0.0048249834858760665
0.07,10.0,10.0,0.6,0.1543683500400883,0.16827002419200057,0.4158649879039998,0.4228158249799559,0.013901674151912263,0.006950837075956118
0.07,10.0,10.0,1.0,0.16410699866872863,0.18861164593969226,0.4056941770301538,0.41794650066563555,0.02450464727096363,0.012252323635481732
0.07,10.0,10.0,1.4,0.16410699866872863,0.17382515988269429,0.41308742005865284,0.41794650066563555,0.009718161213965654,0.004859080606982702
0.07,10.0,15.0,0.6,0.16259222555226308,0.16800442983267183,0.41599778508366403,0.4187038872238684,0.0054122042804087556,0.0027061021402043917
0.07,10.0,15.0,1.0,0.1641069986687281,0.1870425471246554,0.4064787264376724,0.41794650066563593,0.022935548455927296,0.011467774227963523
0.07,10.0,15.0,1.4,0.1641069986687281,0.17370488248726387,0.41314755875636805,0.41794650066563593,0.009597883818535768,0.004798941909267884
0.07,11.0,5.0,0.6,0.10590652948290845,0.1437973898171096,0.4281013050914452,0.4470467352585458,0.03789086033420115,0.018945430167100652
0.07,11.0,5.0,1.0,0.14229646188216227,0.16777013958505502,0.4161149302074725,0.4288517690589188,0.025473677702892744,0.01273683885144633
0.07,11.0,5.0,1.4,0.14229646188216227,0.15213641593287133,0.4239317920335643,0.4288517690589188,0.00983995405070906,0.004919977025354516
0.07,11.0,10.0,0.6,0.13081794308951492,0.14657092662755108,0.42671453668622455,0.4345910284552425,0.01575298353803617,0.007876491769017946
0.07,11.0,10.0,1.0,0.14229646188216227,0.16777013958505502,0.4161149302074725,0.4288517690589188,0.025473677702892744,0.01273683885144633
0.07,11.0,10.0,1.4,0.14229646188216227,0.1523157715688641,0.423842114215568,0.4288517690589188,0.010019309686701838,0.005009654843350808
0.07,11.0,15.0,0.6,0.1400123575998796,0.1461992816663831,0.42690035916680846,0.4299938212000603,0.0061869240665035075,0.003093462033251837
0.07,11.0,15.0,1.0,0.14229646188216136,0.16630044440261424,0.416849777798693,0.42885176905891936,0.024003982520452882,0.012001991260226386
0.07,11.0,15.0,1.4,0.14229646188216136,0.15222634755696957,0.4238868262215152,0.42885176905891936,0.009929885674808209,0.004964942837404174
0.07,12.0,5.0,0.6,0.08063770633792788,0.1219238294221794,0.4390380852889103,0.4596811468310361,0.041286123084251516,0.020643061542125807
0.07,12.0,5.0,1.0,0.12076197812454105,0.14691380250122524,0.4265430987493874,0.4396190109377295,0.026151824376684188,0.013075912188342087
0.07,12.0,5.0,1.4,0.12076197812454105,0.13068038858742018,0.4346598057062899,0.4396190109377295,0.009918410462879126,0.004959205231439556
0.07,12.0,10.0,0.6,0.10771029499896646,0.12510005804711413,0.4374499709764429,0.4461448525005167,0.01738976304814767,0.008694881524073828
0.07,12.0,10.0,1.0,0.12076197812454105,0.14691380250122524,0.4265430987493874,0.4396190109377295,0.026151824376684188,0.013075912188342087
0.07,12.0,10.0,1.4,0.12076197812454105,0.13096681548311434,0.4345165922584428,0.4396190109377295,0.01020483735857329,0.00510241867928668
0.07,12.0,15.0,0.6,0.11775302521482825,0.12475286041392077,0.4376235697930397,0.44112348739258583,0.006999835199092516,0.003499917599546154
0.07,12.0,15.0,1.0,0.12076197812454091,0.14555593878066164,0.42722203060966923,0.43961901093772965,0.02479396065612073,0.012396980328060414
0.07,12.0,15.0,1.4,0.12076197812454091,0.1309086064969244,0.43454569675153776,0.43961901093772965,0.01014662837238349,0.005073314186191891
0.07,13.0,5.0,0.6,0.056203635954114164,0.10045397452695246,0.4497730127365238,0.47189818202294304,0.04425033857283829,0.022125169286419222
0.07,13.0,5.0,1.0,0.09962443240339215,0.1262491681119949,0.43687541594400253,0.45018778379830393,0.026624735708602756,0.013312367854301399
0.07,13.0,5.0,1.4,0.09962443240339215,0.10954810361283884,0.4452259481935806,0.45018778379830393,0.009923671209446691,0.0049618356047233525
0.07,13.0,10.0,0.6,0.08515627679983495,0.10399392851531648,0.44800303574234174,0.4574218616000826,0.018837651715481532,0.009418825857740842
0.07,13.0,10.0,1.0,0.09962443240339215,0.1262491681119949,0.43687541594400253,0.45018778379830393,0.026624735708602756,0.013312367854301399
0.07,13.0,10.0,1.4,0.09962443240339215,0.1099356549796474,0.44503217251017635,0.45018778379830393,0.010311222576255247,0.005155611288127582
0.07,13.0,15.0,0.6,0.09594231590221614,0.10369577681355358,0.4481521115932231,0.45202884204889193,0.00775346091133744,0.003876730455668831
0.07,13.0,15.0,1.0,0.09962443240339162,0.1250074631050555,0.4374962684474722,0.4501877837983042,0.02538303070166388,0.012691515350832017
0.07,13.0,15.0,1.4,0.09962443240339162,0.1099079104777226,0.4450460447611387,0.4501877837983042,0.01028347807433097,0.005141739037165527
