E_vent_J,E_mus_J,E_tot_J,E1_tot_J,E2_tot_J,MP_vent_Jmin,MP_mus_Jmin,MP_tot_Jmin,REF1,REF2,EII,ECF,HBR,VT1_L,VT2_L,VT_total_L,Flow1_peak_Ls,Flow2_peak_Ls,Flow_total_peak_Ls,Pdist_peak_cmH2O,C1_L_cmH2O,R1_cmH2O_s_L,C2_L_cmH2O,R2_cmH2O_s_L,PEEP_cmH2O,PS_cmH2O,RR_bpm,Ti_s,Energy_balance_error_J,Partition_balance_error,Pmus_peak_cmH2O,Tmus_s,Pmus_onset_s,dt_s,tau1_s,tau2_s
1.7347740111464085,0.8353136251835412,2.57008763632995,1.8763430265274454,0.6937446098025046,31.225932200635352,15.035645253303743,46.261577453939104,0.7300696676658223,0.2699303323341777,0.46013933533164464,0.3250136739992095,1.4815114936103597,0.8246501696790234,0.35677613042418826,1.1814263001032117,1.875,3.75,5.625,27.0,0.04,8.0,0.02,4.0,5.0,15.0,18.0,1.0,4.440892098500626e-16,0.0,12.0,1.0,0.0,0.001,0.32,0.08
2.1748530448462904,0.8850647092667885,3.059917754113079,2.1126551004833822,0.947262653629697,39.14735480723323,15.931164766802192,55.078519574035425,0.6904287207208737,0.3095712792791263,0.38085744144174744,0.2892446073353124,1.4069537991838623,0.9733304107717291,0.5078490161312662,1.4811794269029952,1.875,3.75,5.625,27.0,0.04,8.0,0.02,4.0,5.0,15.0,18.0,1.0,0.0,0.0,12.0,1.4,0.0,0.001,0.32,0.08
0.142404796690968,0.0,0.142404796690968,0.09361884045857832,0.048785956232389696,2.563286340437424,0.0,2.563286340437424,0.6574135326476407,0.3425864673523595,0.3148270652952812,0.0,1.0,0.1912555050166022,0.09999568287525896,0.29125118789186116,0.625,1.0,1.625,5.0,0.04,8.0,0.02,5.0,5.0,5.0,18.0,1.0,0.0,2.220446049250313e-16,0.0,0.6,0.0,0.001,0.32,0.1
0.142404796690968,0.0,0.142404796690968,0.09361884045857832,0.048785956232389696,2.563286340437424,0.0,2.563286340437424,0.6574135326476407,0.3425864673523595,0.3148270652952812,0.0,1.0,0.1912555050166022,0.09999568287525896,0.29125118789186116,0.625,1.0,1.625,5.0,0.04,8.0,0.02,5.0,5.0,5.0,18.0,1.0,0.0,2.220446049250313e-16,0.0,1.0,0.0,0.001,0.32,0.1
0.142404796690968,0.0,0.142404796690968,0.09361884045857832,0.048785956232389696,2.563286340437424,0.0,2.563286340437424,0.6574135326476407,0.3425864673523595,0.3148270652952812,0.0,1.0,0.1912555050166022,0.09999568287525896,0.29125118789186116,0.625,1.0,1.625,5.0,0.04,8.0,0.02,5.0,5.0,5.0,18.0,1.0,0.0,2.220446049250313e-16,0.0,1.4,0.0,0.001,0.32,0.1
0.15119336904705366,0.06677122805561894,0.21796459710267263,0.14854517891391927,0.06941941818875332,2.721480642846966,1.201882105001141,3.9233627478481075,0.68151057964678,0.31848942035321987,0.36302115929356005,0.3063397861083203,1.44162801898302,0.20870499565911563,0.10044029585469516,0.30914529151381076,0.6251308977799827,1.0,1.625,8.0,0.04,8.0,0.02,5.0,5.0,5.0,18.0,1.0,2.7755575615628914e-17,2.220446049250313e-16,3.0,0.6,0.0,0.001,0.32,0.1
0.18166907671464896,0.06397431465497024,0.24564339136961919,0.17359468179395804,0.07204870957566116,3.2700433808636813,1.1515376637894643,4.421581044653145,0.7066938818343801,0.29330611816561997,0.4133877636687601,0.2604357247238466,1.3521475190599217,0.25397641867390625,0.11716811984870694,0.3711445385226132,0.625,1.0,1.625,8.0,0.04,8.0,0.02,5.0,5.0,5.0,18.0,1.0,2.7755575615628914e-17,0.0,3.0,1.0,0.0,0.001,0.32,0.1
0.21722787644483127,0.06515893691836669,0.28238681336319793,0.19205658803905593,0.09033022532414205,3.9101017760069627,1.1728608645306005,5.082962640537563,0.6801188262004224,0.31988117379957776,0.3602376524008446,0.23074355400073554,1.299956607709669,0.2911464789470833,0.1526634141714153,0.4438098931184986,0.625,1.0,1.625,8.0,0.04,8.0,0.02,5.0,5.0,5.0,18.0,1.0,0.0,2.220446049250313e-16,3.0,1.4,0.0,0.001,0.32,0.1
0.15998194140313912,0.18338083897934424,0.34336278038248336,0.23652815409205363,0.10683462629042972,2.8796749452565042,3.3008551016281964,6.180530046884701,0.6888578716323795,0.3111421283676205,0.377715743264759,0.5340731420425654,2.14625961762298,0.22615448630162932,0.10088490883413143,0.32703939513576075,0.8112055209812534,1.0,1.625,11.0,0.04,8.0,0.02,5.0,5.0,5.0,18.0,1.0,0.0,0.0,6.0,0.6,0.0,0.001,0.32,0.1
0.2209333567383304,0.17790928851872892,0.3988426452570592,0.29060220631718003,0.10824043893987924,3.9768004212899473,3.2023671933371207,7.179167614627065,0.728613677030156,0.2713863229698441,0.45722735406031195,0.44606385659703995,1.8052622344820544,0.3166973323312102,0.13434055682215487,0.45103788915336507,0.6619045604065801,1.0,1.625,11.0,0.04,8.0,0.02,5.0,5.0,5.0,18.0,1.0,1.1102230246251565e-16,0.0,6.0,1.0,0.0,0.001,0.32,0.1
0.2920509561986948,0.19369585986148338,0.4857468160601783,0.33491061831475655,0.15083619774542167,5.256917211576507,3.4865254775067007,8.743442689083208,0.6894756841252565,0.3105243158747434,0.3789513682505131,0.39875888725843295,1.663226247852802,0.39103745287756353,0.20533114546757172,0.5963685983451352,0.625,1.0,1.625,11.0,0.04,8.0,0.02,5.0,5.0,5.0,18.0,1.0,5.551115123125783e-17,1.1102230246251565e-16,6.0,1.4,0.0,0.001,0.32,0.1
0.16877051375922514,0.349828832771176,0.5185993465304011,0.35756776599298234,0.16103158053741876,3.0378692476660527,6.296918989881168,9.334788237547219,0.6894874981721968,0.31051250182780327,0.37897499634439347,0.6745647388714334,3.072807772987264,0.24360397694414268,0.10132952181356768,0.34493349875771034,1.037545084512467,1.0,1.8830852542941932,14.0,0.04,8.0,0.02,5.0,5.0,5.0,18.0,1.0,0.0,0.0,9.0,0.6,0.0,0.001,0.32,0.1
0.2601976367620117,0.341804921591276,0.6020025583532878,0.444641414028244,0.15736114432504383,4.683557461716211,6.152488588642968,10.83604605035918,0.7386038611605107,0.2613961388394894,0.47720772232102127,0.5677798488535432,2.31363576489323,0.37941824598851426,0.1515129937956027,0.5309312397841169,0.8268621247242501,1.0,1.625,14.0,0.04,8.0,0.02,5.0,5.0,5.0,18.0,1.0,0.0,0.0,9.0,1.0,0.0,0.001,0.32,0.1
